tic id,toi,tfopwg disposition,period (days),epoch (bjd),duration (hours),sectors
368536386,1666.01,FP,1.69433,2458818.74012,2.169,"18,19"
129432342,2230.01,FP,1.79217,2459037.29826,1.797,27
457138169,1770.01,FP,1.09245357642221,2459605.893177,1.22457849262174,"21,47"
187029841,1600.01,FP,0.361112,2459909.805131,0.756,18
40954422,5150.01,FP,1.7578288,2460336.483913,3.218,"14,15,41,54,55,74"
269892793,1636.01,FP,1.77292394746986,2459882.483425,1.82556706899891,"18,58"
134315574,2759.01,FP,1.5971584,2459963.61295,3.429,"6,8,33,61"
239541449,5962.01,FP,1.92611831691472,2459826.817794,1.06884203719257,56
445137888,1536.01,FP,2.01365303367417,2459882.951315,2.12149074006696,"17,18,58"
438490744,529.01,FP,1.665878,2458468.4958,4.956738,6
19155785,4605.01,FP,3.1442556,2460254.350652,1.81,"43,44,45,71"
9837861,1679.01,FP,0.6565741,2460312.310541,1.908,"19,73"
269077474,2717.01,FP,1.3164901,2459197.192883,1.389,"5,32"
67247610,3528.01,FP,1.97406135772377,2460340.791704,2.16272291837824,"15,55,75"
50943163,3672.01,FP,2.4254068,2458810.750472,3.323,18
418971787,4846.01,FP,1.0638184,2459277.893321,3.191,"7,8,34,35"
300557619,928.01,FP,30.57908,2458350.32222,6.297,"1,4"
256621916,1342.01,FP,1.4136455,2460352.578093,1.448,"14,15,16,24,41,54,55,57,74"
357538688,3044.01,FP,13.2681095,2459315.913002,3.554,"9,10,11,36,37"
271042173,3557.01,FP,0.476873,2458733.141437,1.135,"14,15"
365683032,1354.01,FP,1.4287976,2460556.601695,2.93,"15,16,56,75,76,82"
437156845,2855.01,FP,3.4906402,2459246.599677,1.586,"7,8,34"
126171392,5899.01,FP,0.7835688,2459823.081326,1.095,"15,41,55"
264460005,4683.01,FP,3.0929206,2459194.816461,2.248,"6,32"
54364414,2041.01,FP,1.37477,2458792.09451,1.601,25
400323948,1959.01,FP,3.22428082457996,2459336.010178,4.31000768353036,"11,37,38"
377165123,4167.01,FP,14.793901,2459845.365372,3.171,"14,15,16,17,18,19,20,22,23,24,25,26,40,41,47,48,49,50,52,53,54,55,56"
155491828,2555.01,FP,16.0475029,2459233.496293,3.334,"7,8,34"
388130235,2239.01,FP,92.1950921,2459323.834757,4.206,"1,3,4,5,6,7,8,9,10,11,13,27,28,29,30,31,32,33,34,35,36"
53593457,543.01,FP,0.530893,2458468.332102,1.910177,6
466318137,3153.01,FP,1.121602114636,2460014.80544,1.64348892125475,"10,11,63,64"
136971594,1368.01,FP,1.25562,2458711.81369,2.304,"15,16"
285666479,1569.01,FP,1.71614,2458791.98363,2.038,18
274122380,5262.01,FP,2.873138,2459444.494366,2.908,"14,15,41"
312221462,5133.01,FP,30.4408598,2459507.390544,4.586,"19,43,44,45"
420446142,3990.01,FP,5.8423636,2458980.604616,2.416,"17,18,24"
304025075,2951.01,FP,3.0290563045887824,2460016.529835,3.31480841746264,"9,10,11,36,37,38"
294869729,918.01,FP,1.1140067,2459199.904943,3.072,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31"
349790953,632.01,FP,1.5521101,2459387.579573,2.699,"1,3,4,5,6,7,8,9,10,11,13,27,28,29,30,31,32,33,34,35,36,37,38"
23113034,5075.01,FP,1.7134571,2460256.342409,1.433,"43,44,70,71"
382474101,349.01,FP,2.6520851,2460184.497818,3.853406191770992,"2,29,69"
149126400,4569.01,FP,1.22531587062166,2459036.84286,3.43575795300198,"27,30,35,36,37,38,39"
347098457,976.01,FP,3.15104083676292,2459230.210781,2.96573754455354,"7,34"
256886630,1323.01,FP,2.03905,2458713.20059,2.26,"15,16"
140830390,1072.01,FP,12.8379689423837,2459211.732146,9.84641229425166,"1,2,3,4,5,6,8,9,10,11,12,13,27,28,29,30,31,33"
329864959,1385.01,FP,4.52318,2458739.96744,5.099,"16,17"
233390838,1341.01,FP,6.4474918,2459820.572994,2.643,"14,15,16,17,41,55,57"
233497719,1877.01,FP,3.801591,2460534.067363,2.752,"14,15,16,18,19,20,21,22,24,25,26,40,41,47,48,49,51,52,73,74,75,76,78,79,80,81,82"
5800958,5429.01,FP,4.2318085,2459545.884668,2.558,"43,44,45"
315755496,2053.01,FP,4.27808,2459394.643317,1.95762054062335,"24,40"
201154493,1594.01,FP,1.51233,2458792.1989,2.59,18
206466531,410.01,FP,1.42744,2459139.77204,1.973,"3,4,30"
278866211,189.01,FP,2.194061627827692,2460876.857996,1.155557328371316,"1,2,3,5,6,8,9,11,12,13,28,29,30,32,33,34,35,36,38,39,61,62,65,66,67,68,69,87,88,89,93,94"
424699834,5212.01,FP,2.40114065612324,2459826.176137,3.69264110111552,"14,15,16,17,20,23,24,40,41,47,50,56,57,58,60"
241065596,1550.01,FP,1.6256942,2459907.94901,1.988,"17,18,58"
266688542,1324.01,FP,2.9424142,2460389.230214,4.073,"15,16,56,76"
92013169,882.01,FP,2.3552639,2460282.512522,1.033,"6,33,43,44,45,71,72"
182470056,2839.01,FP,0.879268,2459252.298703,1.529,"7,8,34"
249067445,957.01,FP,0.8317937,2459198.9042,1.875,"5,32"
356461227,3011.01,FP,1.8418712,2460747.587467,1.633,"9,10,35,36,37,62,64,90"
399956873,5283.01,FP,6.949428,2459831.192001,2.725,"14,15,26,40,41,56"
305478010,3580.01,FP,3.121339,2458762.231266,4.331,"15,16"
30329585,1175.01,FP,7.5022708,2459437.549479,2.605,"14,40,41,74"
170103435,2510.01,FP,1.9785151,2459984.552667,1.282,"6,7,8,33,34,61"
318608749,1100.01,FP,20.073158774214,2459044.494531,3.84492146164917,"1,13,27,39,66,67"
400786146,4564.01,FP,22.1536777317684,2459323.079936,7.58937852792003,"37,38,64,65"
377420580,1500.01,FP,1.4147363,2460422.256983,2.429,"17,24,57,77"
304950588,3220.01,FP,7.4316274,2459350.857352,3.868,"10,11,37,38"
447283466,1028.01,FP,1.01606,2458544.48066,2.843,"9,10"
300011941,4357.01,FP,1.81412152094214,2458327.104401,4.60061540235987,"1,2,3,4,5,6,7,8,9,10,11,12,13,27,28,29,30,31,32,33,34,35,36"
271722899,920.01,FP,19.2998,2458335.23411,3.17,4
184952758,719.01,FP,4.109953,2460007.695053,4.641,"8,35,61,62"
12036590,2598.01,FP,5.73436,2459226.801169,1.146,"6,33"
330468175,1360.01,FP,0.70902,2458739.28,2.49,"15,16"
142087638,2404.02,FP,74.60689649434026,2458558.995549,4.887407126763615,"7,28,29,30,31,33,34,35,36,37,38,39,61,62,63,64,65,66,67,68,69"
296898634,5940.01,FP,2.8534013,2459849.326267,5.176,"55,56"
23650642,1700.01,FP,1.12355,2458843.38029,1.611,20
1950736,4610.01,FP,3.1129681,2460307.729373,2.308,"19,43,44,45,71,73"
405484221,4636.01,FP,42.82891524015,2459454.50904,2.32485261915231,"42,43"
258557847,5742.01,FP,3.965824,2459765.579293,2.911,"26,40,53"
261258875,927.01,FP,2.5852,2458327.45003,1.963,"1,4,5,7,8,11,12,13,27,28"
262531275,331.01,FP,2.4843369,2459141.054998,1.154,"2,3,29,30"
29336129,2933.01,FP,1.63638219397965,2459989.636228,5.2796046260831,"8,9,35,36,62,63"
332154944,1577.01,FP,0.99837,2458791.36882,1.632,18
172376068,7275.01,FP,6.1211661,2460558.594989,2.501,"14,41,54,55,74,75,81,82"
431999925,513.01,FP,1.445433,2458492.93007,3.684343,7
321436679,3733.01,FP,2.12631672285692,2460286.361991,2.62136843449996,"19,59,73"
121966220,1688.01,FP,6.71719125367884,2459914.901064,7.50372079004548,"19,59"
22020459,2936.01,FP,1.3328042,2459988.479583,2.75,"8,9,35,62"
113553629,988.01,FP,4.30438,2458491.91542,3.037,7
300871545,184.01,FP,4.81706843753625,2460186.764732,3.18226634465734,"1,2,3,4,5,6,7,8,9,10,11,12,13,61,62,63,65"
122220263,1134.01,FP,18.6922101,2460333.437983,7.765,"14,40,41,54,74"
308919449,1942.01,FP,1.6563738,2460012.02774,1.741,"1,2,4,5,8,9,10,11,12,28,29,31,32,34,35,36,37,38,61,62"
42123111,1334.01,FP,4.03349,2458686.4671,2.684,"14,15"
150271680,735.01,FP,2.593694,2458543.967327,3.054429,9
80174172,3392.01,FP,1.1104301,2459278.729272,1.604,"7,8,34,35"
120585579,242.01,FP,6.340315,2458357.778211,4.249306,2
1100766816,2052.01,FP,1.62263,2458957.04205,1.555,24
370877263,6280.01,FP,15.9865412,2460087.169174,1.636,"9,10,11,36,38,63,64,65"
190981760,3369.01,FP,3.5463582,2459278.824926,4.168,"8,35"
96291218,1678.01,FP,13.7058173,2459917.090821,2.597,"19,43,44,59,71"
18574158,7051.01,FP,4.9131459,2460500.349484,1.25,80
152714791,2249.01,FP,1.27349,2459036.88269,1.655,27
371711170,4143.01,FP,9.8482192,2459015.247898,4.24,"17,18,19,23,24,25,26"
120269103,886.01,FP,20.4276726510281,2459203.108337,5.18783270388061,"6,33"
192520375,4251.01,FP,0.9109508,2459278.486338,1.473,"8,9,35"
344085117,2365.01,FP,0.659752,2459962.920417,0.6731473813120182,"6,7,8,33,35,61,62,87"
354400186,1579.01,FP,9.07768,2458794.28172,2.78,18
241174783,5381.01,FP,4.08028642176199,2459603.311382,1.4789164867393,"20,47,60"
366074069,1521.01,FP,4.1812866,2459905.397712,4.394,"17,18,24,25,58"
117689799,3504.01,FP,2.15704617394202,2459771.874948,2.34366224776958,"14,54,55"
148233571,2754.01,FP,0.9422588,2459226.37606,1.46,"6,7,33"
238597883,1004.01,FP,3.5730141,2459987.047262,3.37,"7,9,34,61"
350445771,258.01,FP,3.1901568769397,2458326.804271,1.82628672075803,"1,2,3,4,5,6,7,8,9,10,11,12,13,61,62,63,64,65"
326114850,1504.01,FP,1.2456423,2460406.048311,1.354,"16,17,56,57,76"
58474992,6921.01,FP,25.714253,2460195.279658,6.373,"43,44,70,71"
90544017,1038.01,FP,3.2235985,2459273.371643,2.159,"8,9,35"
288471040,4135.01,FP,2.5139764,2459766.355421,2.36,"14,15,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52"
387664866,1331.01,FP,2.65646,2458712.51758,2.475,15
449549170,3159.01,FP,1.4753526,2460068.914155,3.29,"11,38,64,65"
289539327,1186.01,FP,11.2464616,2460649.2545,7.391,"14,16,17,18,19,20,21,22,23,24,25,26,40,41,47,48,49,50,51,52,53,54,55,57,58,60,73,74,75,76,77,78,79,81,82,83,84,85,86"
155807906,2871.01,FP,0.4057204,2459253.168845,1.201,"7,8,34"
267527924,619.01,FP,1.8080364,2460011.60482,2.892,"7,8,34,35,62"
172754786,3561.01,FP,4.1273472,2459771.049138,2.74,"14,15,41,54"
294173437,5901.01,FP,5.555905,2459820.580689,3.459,"14,15,16,41,54,55"
427352241,485.01,FP,1.2667147,2459198.437811,1.712,"6,32"
16102323,1164.01,FP,3.2077145,2459822.312844,2.708,"14,15,41,55"
376682699,1511.01,FP,1.1025238,2460422.249162,2.321,"17,18,24,25,57,58,77"
145982812,599.01,FP,0.82967,2458518.4693,1.755,8
292797572,4934.01,FP,2.8013515,2459355.677383,5.405,"11,38"
184869170,5513.01,FP,7.7235903,2459578.095795,5.953,"44,45,46"
166190643,5942.01,FP,1.6540803,2459822.98395,2.008,"15,55"
106224626,3524.01,FP,3.3418892,2458731.298955,2.084,"14,15"
329709756,5915.01,FP,12.5482879,2459849.154995,3.396,"55,56"
